doc+AF8-name,Sentences starting with a Correlativeconjunctions,Images per subsection,Relativepronouns Count,Large Phrase Count,Images count,Tobeverbs Count,Lasbarhetsindex Readability Feature,Phrase count,Relative URL link Count per length,Mean subsection size,Prepositions Count,Standard deviation of the section size,Largest Phrase Count,Relative URL link Count,Short phrase rate,Sentences starting with a Subordinatingconjunctions,Flesch Reading Ease Readability Feature,Relative URL link Count per section,Sentences starting with a Pronouns,Sentences starting with a Prepositions,Same page link count per section,Sentences starting with a Relativepronouns,Same page link Count,Complete URL link Count per length,Largest phrase size,Coleman+AC0-Liau Readability Feature,Mean section size,Articles Count,Sentences starting with a Tobeverbs,Preposition Count,Sentences starting with a Coordinatingconjunctions,Complete URL link Count per section,Images per section,Section Count,Pronouns Count,Subsection Count,Smog Grading Readability Feature,Auxiliaryverbs Count,ARI Readability Feature,Coordinatingconjunctions Count,Sentences starting with an Auxiliaryverbs,Complete URL link Count,Preposition Count en,Large Paragraph Count,Correlativeconjunctions Count,Flesch Kincaid Readability Feature,Sentences starting with an Indefinitepronouns,Largest Phrase Count en,Largest section size,Images per length,Paragraph Count,Interrogativepronouns Count,Gunning Fog Index Readability Feature,Sentences starting with an Interrogativepronouns,Shortest section size,Subordinatingconjunctions Count,Same page link count per length,Indefinitepronouns Count,Large phrase rate,Sentences starting with an Articles
240378,0,12,38,144,0.0004385644324245304,76,43.51418732782369,160,0.019443023170820847,3658.285714285714,481,0,144,532,0.81875,15,47.92645041322315,532,12,10,9,1,9,0.0010598640450259485,1218,6.59224173553719,0,346,0,5,0,29,12,0,117,7,79.2102355330306,74,15.351043388429744,148,0,29,5,0,14,15.59248209366391,0,144,0,0.0004385644324245304,1,10,17.40567493112948,1,0,112,0.0003289233243183978,56,0.13125,13
2404514,0,0,3,19,0.0,5,36.83229813664596,23,0.013011152416356878,398.1666666666667,32,0,19,35,0.5217391304347826,1,33.40164596273294,35,3,1,5,0,5,0.001486988847583643,118,14.306095238095239,0,16,0,0,0,4,0,0,12,6,23.493901531919196,9,13.166863354037268,11,0,4,0,0,1,13.13697722567288,0,19,0,0.0,1,0,14.732919254658384,0,0,10,0.0018587360594795538,3,0.2608695652173913,0
24048,1,4,63,93,0.00021099272075113408,55,46.987829468529455,106,0.0026901571895769595,2022875,319,0,93,51,0.7169811320754716,11,24.951910341351038,51,15,8,0,0,0,0.0006329781622534023,511,10.382613740458016,0,320,0,1,5,12,4,0,109,8,60.227615711297986,97,15.804852138844879,87,0,12,1,0,6,17.454520668299008,4,93,0,0.00021099272075113408,1,23,18.795131787411783,0,0,80,0.0,44,0.24528301886792453,9
2408,0,1,24,107,4.8593226104281064e+AC0-05,62,49.89401208244492,112,0.006462899071869381,1628.1666666666667,353,0,107,133,0.5625,6,8.765960820895543,133,6,11,9,0,9,0.00228388162690121,295,19.95529140014214,0,178,0,0,3,47,1,0,68,12,56.04714883949938,51,20.776668443496803,123,0,47,0,0,5,18.278401741293532,2,107,0,4.8593226104281064e+AC0-05,1,18,19.957604832977967,0,0,53,0.0004373390349385296,36,0.30357142857142855,9
240952,0,2,30,86,0.00014381246854102252,31,32.59220918354636,102,0.00805349823829726,1588375,287,0,86,112,0.5980392156862745,3,45.493975446595414,112,27,10,32,0,32,0.0034514992449845403,187,11.193058026260061,0,132,0,1,2,48,2,0,155,8,51.590122453025366,39,12.837735256745646,79,0,48,1,0,4,12.664205969554278,1,86,0,0.00014381246854102252,1,12,13.036883673418544,0,0,44,0.0023009994966563603,17,0.28431372549019607,2
2412522,0,0,0,3,0.0,1,25.42857142857143,5,0.012135922330097087,86.0,8,0,3,5,0.6,0,40345,5,1,0,0,0,0,0.0024271844660194173,28,9.927714285714288,0,8,0,0,0,1,0,0,2,1,11.366600265340756,0,7.918857142857142,1,0,1,0,0,0,11.110000000000003,0,3,0,0.0,1,0,10.171428571428573,0,0,0,0.0,0,0.2,2
241637,0,0,27,88,0.0,29,53.373989207789165,95,0.007530871033833546,4403.75,282,0,88,136,0.49473684210526314,1,10.475854148744844,136,5,5,28,0,28,0.00022149620687745723,259,15.975360326894503,0,211,0,3,1,4,0,0,80,4,54.884487084291386,79,19.082080042230388,139,0,4,3,0,7,18.83781715805115,1,88,0,0.0,1,4,21.349595683115666,0,0,52,0.0015504734481422006,45,0.4,7
2416726,0,7,25,87,0.0005396654074473826,45,31.6114121102667,103,0.008249171228124278,1991.0,325,0,87,107,0.5436893203883495,3,52.54071924657288,107,11,3,88,1,88,0.00023128517462030684,238,8.070757386600082,0,212,0,0,0,3,7,0,106,6,52.02040391510457,28,10.415922451304798,81,0,3,0,0,6,11.726798621464273,0,87,0,0.0005396654074473826,1,13,12.64456484410668,1,0,60,0.006784365122195667,17,0.32038834951456313,4
241810,1,0,12,60,0.0,16,33.129938284925124,85,0.0071104572759592985,738.5,144,0,60,58,0.5882352941176471,2,37.80745233265722,58,7,4,24,0,24,0.001471129091577786,211,11.020557593543653,0,95,0,0,0,12,0,0,34,10,39.91882988394946,21,9.59820465236718,48,0,12,0,0,2,11.969560744033494,1,60,0,0.0,1,1,13.25197531397005,0,0,16,0.002942258183155572,16,0.29411764705882354,13
2421951,0,0,0,6,0.0,1,28.417748917748916,12,0.011689691817215728,556.0,16,0,6,11,0.5833333333333334,0,39.4416341991342,11,2,0,0,0,0,0.004250797024442083,42,11.549999999999997,0,7,0,0,0,4,0,0,2,1,15.409673645990857,0,8.791341991341987,2,0,4,0,0,0,10.94616883116883,0,6,0,0.0,1,0,11.367099567099567,0,0,0,0.0,1,0.3333333333333333,0
2422743,0,0,5,11,0.0,6,49.50334448160535,13,0.010642826734780758,147.0,41,0,11,25,0.38461538461538464,1,15.56954013377927,25,2,0,0,0,0,0.0004257130693912303,110,13.972554347826087,0,23,0,0,0,1,0,0,9,1,22.183326093250876,5,17.46134615384615,13,0,1,0,0,1,18.120108695652174,0,11,0,0.0,1,0,19.801337792642144,0,0,5,0.0,3,0.5384615384615384,0
242280,1,5,45,111,0.0002555322737261716,80,44.76823523041101,118,0.006286093933663822,2570.4285714285716,438,0,111,123,0.559322033898305,11,30.46971408458333,123,9,9,0,3,0,0.0008688097306689834,341,13.629472843450483,0,378,0,1,0,17,5,0,103,7,58.94640292279746,44,16.35126458006173,90,0,17,1,0,2,15.599068608869882,8,111,0,0.0002555322737261716,1,23,17.907294092164403,3,0,103,0.0,58,0.3474576271186441,23
242352,0,1,62,144,4.41598586884522e+AC0-05,87,34.330146639395664,166,0.005873261205564142,1663.8461538461538,630,0,144,133,0.5240963855421686,9,49.11294589028361,133,13,9,52,0,52,0.0005299183042614264,316,11.118618885691866,0,328,0,1,6,12,1,0,182,13,64.83041322844284,74,12.724743735601578,193,0,12,1,0,7,12.130381568124445,1,144,0,4.41598586884522e+AC0-05,1,16,13.732058655758266,0,0,75,0.002296312651799514,52,0.3674698795180723,12
2427187,1,8,25,127,0.00043886115530199134,64,27.871138606129335,193,0.007899500795435844,2855.1666666666665,334,0,127,144,0.5233160621761658,8,46.116108862616215,144,9,6,62,2,62,0.00021943057765099567,268,10.662001965923984,0,252,0,1,1,4,8,0,69,6,58.24490926773253,33,9.220356327966368,121,0,4,1,0,7,10.755563191383889,4,127,0,0.00043886115530199134,1,7,11.148455442451734,2,0,52,0.0034011739535904327,30,0.39378238341968913,11
2427510,0,4,32,160,0.00018100366532422283,91,38.55319977740679,180,0.005973120955699353,3527.5,457,0,160,132,0.5666666666666667,7,31.445294101279927,132,24,9,84,0,84,0.0001357527489931671,257,12.01789927657206,0,393,0,3,1,3,4,0,116,6,62.94997914928745,66,12.072707289927656,187,0,3,3,0,9,13.833616583194214,2,160,0,0.00018100366532422283,1,9,15.421279910962717,0,0,71,0.003801076971808679,36,0.3,44
2430077,0,0,2,10,0.0,9,28.004084411164058,13,0.010471204188481676,187.0,22,0,10,14,0.46153846153846156,0,49.187845473111,14,5,0,0,0,0,0.002243829468960359,56,10.91345132743363,0,26,0,0,0,3,0,0,8,1,18.03329637837291,2,10.07204220558203,9,0,3,0,0,0,10.717433628318584,0,10,0,0.0,1,1,11.201633764465624,0,0,5,0.0,0,0.38461538461538464,0
2430698,0,1,13,42,0.00013917884481558804,13,39.923543480639665,53,0.0162839248434238,748.5714285714286,122,0,42,117,0.5849056603773585,1,27.97730924950372,117,1,4,12,0,12,0.0011134307585247043,258,11.268740679370342,0,80,0,2,0,8,1,0,30,7,37.741905532080416,14,12.728540588704256,30,0,8,2,0,3,15.014647574682279,0,42,0,0.00013917884481558804,1,1,15.969417392255867,0,0,12,0.0016701461377870565,10,0.3584905660377358,6
2431431,0,1,5,57,0.0001220703125,24,37.41507531931955,65,0.0106201171875,1349.8,213,0,57,87,0.4461538461538462,5,40.16003883383928,87,6,4,13,0,13,0.000244140625,213,12.061533879374533,0,133,0,1,0,2,1,0,29,5,39.64696440361739,10,12.41517727246692,42,1,2,1,0,1,12.790710349962776,1,57,0,0.0001220703125,1,0,14.96603012772782,0,0,32,0.0015869140625,13,0.4153846153846154,10
2432758,0,2,9,47,0.00029748624126134165,13,27.506912442396313,62,0.008775844117209579,1188.8,129,0,47,59,0.45161290322580644,1,42.8443410138249,59,5,3,28,0,28,0.0035698348951361,147,13.63145714285714,0,123,0,0,1,24,2,0,27,5,35.4037034920393,11,12.064570506912439,36,0,24,0,0,4,11.490648233486944,1,47,0,0.00029748624126134165,1,3,11.002764976958526,0,0,16,0.004164807377658783,22,0.3548387096774194,10
2435666,0,1,2,14,0.00036683785766691124,7,42.4469992769342,15,0.006603081438004402,288.75,39,0,14,18,0.6666666666666666,2,36.353464931308764,18,1,0,0,0,0,0.0007336757153338225,122,11.861735357917574,0,37,0,0,0,2,1,0,8,8,24.470910553583888,0,16.914302241503975,19,0,2,0,0,1,15.823765726681131,0,14,0,0.00036683785766691124,1,2,16.978799710773682,0,0,4,0.0,5,0.3333333333333333,2
244052,0,5,7,23,0.0008107669855683476,9,51.0625814863103,26,0.024971623155505107,1118.4,62,0,23,154,0.8846153846153846,0,27.488767926988288,154,0,0,5,0,5,0.002432300956705043,503,10.08262711864407,0,53,0,0,0,15,5,0,11,5,37.351128074635334,7,22.563104302477186,14,0,15,0,0,1,20.700000000000006,1,23,0,0.0008107669855683476,1,6,20.425032594524122,0,0,5,0.0008107669855683476,6,0.11538461538461539,5
244099,0,9,2,33,0.0008994603238057165,14,64.0048328634716,39,0.039876074355386766,1537.8333333333333,74,0,33,399,0.8974358974358975,0,30.02873338703185,399,4,0,3,0,3,0.0014991005396761943,1110,6.321273996509596,0,79,0,0,0,15,9,0,7,6,50.8748368143433,3,26.118254128070873,17,0,15,0,0,0,23.670837696335074,0,33,0,0.0008994603238057165,1,2,25.601933145388642,0,0,5,0.00029982010793523883,5,0.10256410256410256,3
2442,0,4,24,59,0.00035723854603911763,34,40.33731866730432,68,0.010985085290702867,2461.0,174,0,59,123,0.5441176470588235,1,25.805968436154956,123,14,1,9,0,9,0.005537197463606323,179,21.338231707317075,0,119,0,0,0,62,4,0,53,4,41.41874542459709,22,20.325563127690096,62,0,62,0,0,6,15.052258887294759,3,59,0,0.00035723854603911763,1,3,16.134927466921727,0,0,20,0.0008037867285880147,28,0.3088235294117647,11
244233,0,6,13,32,0.0006113092205807438,22,56.54035383568534,38,0.029546612328069283,1846.2,87,0,32,290,0.868421052631579,2,26.97194838910093,290,1,4,8,0,8,0.0014263881813550688,649,12.281337830241707,0,98,0,0,0,14,6,0,14,5,45.17819341792628,13,25.026916659270434,27,0,14,0,0,6,21.12762950800273,0,32,0,0.0006113092205807438,1,7,22.616141534274135,0,0,9,0.000815078960774325,9,0.13157894736842105,1
2443795,0,2,11,49,0.0003198976327575176,21,30.49803569424178,59,0.007037747920665387,678625,92,0,49,44,0.5423728813559322,1,48.74486746949316,44,8,7,0,1,0,0.0014395393474088292,158,11.115856196783351,0,70,0,0,0,9,2,0,31,8,35.51153641401772,14,10.459330051472826,60,0,9,0,0,4,10.911045652069337,5,49,0,0.0003198976327575176,1,2,12.199214277696711,0,0,18,0.0,19,0.3728813559322034,8
24451,0,1,59,124,4.509176173513099e+AC0-05,102,39.74652211962098,144,0.005185552599540064,2220.4444444444443,582,0,124,115,0.5763888888888888,4,40.104121439133365,115,8,9,3,1,3,0.0005411011408215718,385,11.924443237370994,0,455,0,5,4,12,1,0,78,9,63.67948582511226,80,14.538638572032106,131,0,12,5,0,12,14.017770459894987,5,124,0,4.509176173513099e+AC0-05,1,35,15.898608847848392,0,0,102,0.00013527528520539296,70,0.3541666666666667,28
2459075,0,0,8,15,0.0,10,35.634071810542395,17,0.011754462342185459,60.5,54,0,15,27,0.5882352941176471,0,43.87368983957222,27,4,2,0,0,0,0.0008707009142359599,73,11.740727272727277,0,30,0,0,0,2,0,0,23,2,22.621416870348583,1,13.049815126050419,13,0,2,0,0,0,12.765989304812837,0,15,0,0.0,1,4,14.25362872421696,0,0,3,0.0,2,0.29411764705882354,1
245966,0,5,18,59,0.0005696707303178763,35,35.390466085493614,72,0.008317192662640993,882.5555555555555,173,0,59,73,0.5416666666666666,1,43.294475271469,73,10,2,0,1,0,0.0017090121909536288,199,12.152911218169304,0,146,0,2,0,15,5,0,37,9,41.118237105091836,32,12.275384453620859,40,0,15,2,0,1,12.234029880706586,1,59,0,0.0005696707303178763,1,4,14.156186434197446,1,0,13,0.0,15,0.3055555555555556,12
246007,0,5,90,266,0.0001312129323466121,180,33.800678490179116,303,0.008423870256652496,3715.5,837,0,266,321,0.47854785478547857,8,45.50683196353617,321,18,19,14,1,14,0.0006823072482023829,393,10.290981492718448,0,524,0,3,4,26,5,0,194,10,84.19113252073775,95,11.483854111594411,264,1,26,3,0,16,12.316779174276654,8,266,0,0.0001312129323466121,1,18,13.520271396071648,1,0,101,0.00036739621057051386,99,0.39933993399339934,38
246089,0,9,49,207,0.000261559475718562,110,38.43754470672389,233,0.005783370629777093,2649.0,695,0,207,199,0.5364806866952789,11,32.07699331315146,199,29,24,144,1,144,0.0007556162631869569,469,14.023738839285716,0,470,0,1,1,26,9,0,157,12,76.32121111929344,85,15.075275329552419,282,0,26,1,0,2,14.517197495146132,3,207,0,0.000261559475718562,1,17,15.375017882689557,3,0,88,0.004184951611496992,56,0.33476394849785407,22
2461695,0,1,2,13,0.0006131207847946045,6,30.532581453634087,14,0.009809932556713672,290.5,36,0,13,16,0.5,0,51.99986842105264,16,3,1,6,0,6,0.0,69,10.099087719298247,0,22,0,0,0,0,1,0,5,4,19.881943016134134,18,10.705518796992479,7,0,0,0,0,1,11.063671679197999,0,13,0,0.0006131207847946045,1,0,12.213032581453636,0,0,3,0.003678724708767627,3,0.42857142857142855,1
246260,0,0,3,9,0.0,11,39.42469879518072,16,0.01603206412825651,516.0,26,0,9,40,0.5625,0,30.843629518072305,40,1,0,0,0,0,0.009218436873747494,71,21.689728915662652,0,23,0,0,0,23,0,0,6,2,21.2208671582886,2,20.18003012048193,13,0,23,0,0,0,14.11213855421687,0,9,0,0.0,1,0,15.769879518072287,0,0,4,0.0,4,0.4375,2
246275,0,4,11,49,0.0005318441696582901,33,31.383765513066294,68,0.007445818375216062,950.5714285714286,137,0,49,56,0.6029411764705882,5,39.38545227524975,56,5,5,8,1,8,0.004254753357266321,143,14.034982847341336,0,67,0,2,0,32,4,0,38,7,37.14674215792775,28,12.476848451215815,56,0,32,2,0,2,12.025654827968925,1,49,0,0.0005318441696582901,1,4,12.553506205226519,1,0,26,0.0010636883393165802,14,0.3088235294117647,5
24632,0,7,53,229,0.00023528620886692885,132,26.586550907383323,329,0.007058586266007865,2571.818181818182,640,0,229,210,0.5106382978723404,10,45.153282397275376,210,15,6,57,2,57,0.0023528620886692883,312,10.796743761412053,0,376,0,5,1,70,7,0,113,11,73.20683727387241,118,8.995939280025603,208,0,70,5,0,6,10.68323852196633,2,229,0,0.00023528620886692885,1,16,10.63462036295333,2,0,85,0.0019159019864878491,45,0.3890577507598784,27
246350,0,0,23,74,0.0,51,33.33680917057089,96,0.006810751907010534,1480.3333333333333,267,0,74,75,0.5625,3,46.30245935819019,75,6,3,12,0,12,0.0019978205593897567,206,10.385023425299327,0,148,0,8,0,22,0,0,35,6,46.829214001622255,23,10.781788239632135,57,0,22,8,0,5,11.772209298542428,0,74,0,0.0,1,6,13.334723668228357,0,0,44,0.0010897203051216855,10,0.3645833333333333,15
246355,0,2,55,140,0.00010741138560687433,70,29.520641708054015,162,0.004618689581095596,2480.0,447,0,140,86,0.4876543209876543,7,53.32221012152664,86,15,14,68,1,68,0.0002685284640171858,257,8.994224293445583,0,370,0,2,0,5,2,0,158,7,60.67148342118486,66,9.895988322457555,127,0,5,2,0,8,10.922388810939623,1,140,0,0.00010741138560687433,1,29,11.808256683221607,1,0,81,0.003651987110633727,46,0.3888888888888889,20
24639,0,2,71,200,7.703270038131187e+AC0-05,117,29.741274996846357,233,0.005931517929361013,3512.4285714285716,526,0,200,154,0.4206008583690987,10,47.98211339446752,154,29,9,116,1,116,0.0001155490505719678,346,9.941168947722684,0,377,1,5,4,3,2,0,241,7,69.76076692189807,75,10.03948425633208,163,0,3,5,0,15,11.31890205020602,3,200,0,7.703270038131187e+AC0-05,1,30,11.896509998738544,1,0,104,0.0044678966221160885,73,0.4034334763948498,14
246472,1,1,19,81,8.54481756814492e+AC0-05,31,33.41615659078346,110,0.007177646757241733,1187.857142857143,228,0,81,84,0.4909090909090909,1,42.0811720940751,84,12,10,3,0,3,0.002050756216354781,195,14.129828634604753,0,160,0,0,2,24,1,0,63,7,45.532340636273474,23,12.261201567917979,70,0,24,0,0,4,11.475358007940098,3,81,0,8.54481756814492e+AC0-05,1,5,13.366462636313384,1,0,39,0.0002563445270443476,21,0.38181818181818183,12
2465797,0,5,91,191,0.00016792611251049538,77,34.58208474533815,226,0.00943744752308984,3157.4444444444443,587,0,191,281,0.5486725663716814,7,41.43806590826952,281,10,10,130,2,130,0.0010747271200671705,357,11.488669632025879,0,455,0,1,0,32,5,0,208,9,73.32780389006896,54,12.503011640764505,182,0,32,1,0,6,12.916382237903878,1,191,0,0.00016792611251049538,1,25,13.832833898135261,1,0,112,0.00436607892527288,37,0.34513274336283184,20
2467163,0,8,26,95,0.00041891396554432633,49,40.21081781868299,130,0.004817510603759753,2659.8571428571427,515,0,95,92,0.5923076923076923,4,39.619015662594336,92,3,3,0,0,0,0.0013091061423260199,303,10.366164591557855,0,392,0,5,3,25,8,0,39,7,60.38466694161429,31,13.177707725011096,109,0,25,5,0,2,14.02613938657759,1,95,0,0.00041891396554432633,1,5,16.0843271274732,0,0,52,0.0,45,0.3769230769230769,9
247110,0,4,77,200,0.00010938525486764385,115,44.177207272703825,221,0.009817326624371035,3399.4,710,0,200,359,0.47058823529411764,9,24.96168253413012,359,16,16,72,1,72,0.0002187705097352877,422,14.557269326683294,0,496,0,0,0,8,4,0,128,10,77.92663077971676,53,16.573906450744502,273,1,8,0,0,9,16.088416144512667,8,200,0,0.00010938525486764385,1,27,17.67088290908153,1,0,119,0.001968934587617589,67,0.4434389140271493,22
247156,0,2,22,101,0.0001295085151848734,56,39.99215861010507,109,0.012497571715340284,1944.5714285714287,270,0,101,193,0.5045871559633027,3,29.0391815097056,193,5,8,60,0,60,0.0002590170303697468,237,13.651681195516808,0,188,0,2,0,4,2,0,19,7,52.08156476723211,25,14.335963074251367,136,0,4,2,0,7,14.699428366865842,6,101,0,0.0001295085151848734,1,6,15.99686344404203,0,0,49,0.003885255455546202,33,0.3853211009174312,19
2475174,0,4,13,49,0.00045934772622875517,36,33.41379310344828,58,0.003445107946715664,1273.5,160,0,49,30,0.5862068965517241,0,51.588384615384626,30,5,2,0,0,0,0.00034451079467156636,231,10.04031538461539,0,111,0,1,1,3,4,0,19,6,39.05551275463989,36,11.57970424403183,44,0,3,1,0,6,11.631994694960216,0,49,0,0.00045934772622875517,1,3,13.365517241379312,0,0,17,0.0,23,0.3275862068965517,16
2475445,0,9,53,222,0.00031939811200227126,106,28.56967779819294,262,0.006387962240045426,3401.0,576,0,222,180,0.5343511450381679,10,53.8002385732957,180,21,19,30,2,30,7.097735822272695e+AC0-05,290,10.437460711331678,0,439,0,6,3,2,9,0,109,8,72.54135460285484,95,10.147419544257758,205,0,2,6,0,13,10.340759949235697,10,222,0,0.00031939811200227126,1,23,11.427871119277178,2,0,78,0.0010646603733409042,85,0.31679389312977096,47
2475962,0,0,3,10,0.0,0,35.65656565656566,11,0.015523932729624839,648.5,30,0,10,24,0.45454545454545453,0,39.98136363636365,24,0,0,0,0,0,0.000646830530401035,70,10.062111111111108,0,25,0,0,0,1,0,0,7,2,19.431676725154983,1,12.571060606060598,10,0,1,0,0,0,13.780505050505052,0,10,0,0.0,1,0,14.262626262626265,0,0,2,0.0,0,0.5454545454545454,2
24836,0,15,40,174,0.0005669791351678258,97,31.57968616262482,225,0.011830964620501965,1563.4,568,0,174,313,0.49777777777777776,13,45.533734569662386,313,15,20,7,4,7,0.001360749924402782,243,13.141338563956253,0,432,0,1,2,36,15,0,135,15,67.85368146836385,36,12.41844270090347,154,0,36,1,0,4,11.552230718021878,3,174,0,0.0005669791351678258,1,24,12.631874465049929,4,0,84,0.0002645902630783187,43,0.4,31
248383,0,1,104,163,3.631873320258589e+AC0-05,122,32.78259996361805,199,0.006501053243262875,2051.769230769231,644,0,163,179,0.49748743718592964,12,48.717702258940704,179,16,25,40,3,40,0.0005447809980387884,393,10.060675873613725,0,435,1,5,4,15,1,0,263,13,72.13031173081747,129,12.326075039352446,200,0,15,5,0,15,12.430200384639246,3,163,0,3.631873320258589e+AC0-05,1,22,13.11303998544722,1,0,120,0.0014527493281034358,79,0.4020100502512563,17
2485871,0,4,62,126,0.00020256241454398135,48,32.15359465192612,158,0.009014027447207171,3136.8333333333335,497,0,126,178,0.5189873417721519,2,49.25649975537894,178,15,12,73,0,73,0.0007596090545399301,296,9.75542543986155,0,262,0,4,1,15,4,0,214,6,61.881236400062114,64,11.138452936000554,118,0,15,4,0,9,11.84029706856327,1,126,0,0.00020256241454398135,1,16,12.86143786077045,1,0,60,0.0036967640654276598,40,0.3860759493670886,5
2486645,0,0,1,4,0.0,0,25.445017182130584,6,0.017241379310344827,104.0,11,0,4,10,0.6666666666666666,0,44.774286941580755,10,2,1,0,0,0,0.0,29,10.994123711340208,0,6,0,0,0,0,0,0,3,1,12.848857801796104,2,9.630652920962198,1,0,0,0,0,0,11.030463917525775,0,4,0,0.0,1,0,10.178006872852235,0,0,0,0.0,2,0.3333333333333333,0
248866,0,5,88,116,0.00021408691928923143,67,44.62720190238035,128,0.004752729608220938,2783125,587,0,116,111,0.609375,10,36.12025889663522,111,16,10,23,2,23,0.0018411475058873904,351,11.535834388452777,0,374,0,14,3,43,5,0,254,8,65.8410693734599,110,16.70895926975183,137,0,43,14,0,5,15.885664705463412,5,116,0,0.00021408691928923143,1,26,17.85088076095214,3,0,76,0.0009847998287304646,57,0.296875,9
24953,0,3,56,202,8.92325996430696e+AC0-05,102,34.07948923194206,275,0.0072278405710886375,3097.1,638,0,202,243,0.6145454545454545,12,49.564508721467234,243,26,27,118,2,118,0.002528256989886972,914,9.103931623931622,0,402,0,25,5,85,3,0,216,10,81.74642849044012,75,10.88965914588556,179,0,85,25,0,4,11.947896462447407,0,202,0,8.92325996430696e+AC0-05,1,24,13.631795692776826,2,0,101,0.0035098155859607377,54,0.3236363636363636,8
249601,0,10,30,157,0.00043506634761801175,90,29.915462831252306,190,0.009223406569501848,2701375,519,0,157,212,0.49473684210526314,3,47.938848269321966,212,3,5,113,0,113,0.0007831194257124211,364,10.15602852852853,0,364,0,2,0,18,10,0,60,8,66.21392251711643,62,11.051037221431955,194,0,18,2,0,4,11.797651124809018,0,157,0,0.00043506634761801175,1,8,11.966185132500923,0,0,60,0.004916249728083533,20,0.4368421052631579,12
2498098,0,0,0,10,0.0,4,31.488993710691823,12,0.01865284974093264,44.0,16,0,10,18,0.4166666666666667,0,37.48813679245285,18,1,0,0,0,0,0.0,36,10.948364779874215,0,16,0,0,0,0,0,0,1,1,15.609520212918492,2,8.458773584905657,6,0,0,0,0,2,11.322154088050318,0,10,0,0.0,1,0,12.59559748427673,0,0,2,0.0,1,0.16666666666666666,0
2499027,0,6,66,143,0.00025443134594182,78,37.59953987607115,167,0.007802561275549147,2056.5454545454545,450,0,143,184,0.5149700598802395,10,37.90196234037953,184,11,2,9,2,9,0.0025019082350945638,334,13.78646050870147,0,298,0,5,0,59,6,0,145,11,64.11464636239009,73,14.563590553832093,114,0,59,5,0,10,13.528920953274177,5,143,0,0.00025443134594182,1,22,15.03981595042846,2,0,91,0.00038164701891273004,61,0.3532934131736527,18
25,2,7,94,259,0.0001573387278040009,151,42.789123250266066,293,0.00519217801753203,3560.3333333333335,849,0,259,231,0.5187713310580204,7,24.356607608542504,231,9,4,205,0,205,0.0011463250168577209,456,15.117638005031825,0,332,0,5,4,51,7,0,185,12,85.20097323024831,183,15.94775387021221,367,0,51,5,0,36,15.59117230469123,8,259,0,0.0001573387278040009,1,20,17.115649300106426,0,0,125,0.004607777028545741,135,0.39590443686006827,17
25005,1,0,51,157,0.0,65,30.042649582781422,251,0.006323516405766339,2627375,318,0,157,143,0.5737051792828686,8,38.48784262690509,143,12,3,14,6,14,0.0009728486778102061,280,9.829293661060802,0,292,1,5,4,22,0,0,109,8,65.16912416947821,60,8.385128154909467,113,0,22,5,0,8,11.716439288125638,4,157,0,0.0,1,18,12.017059833112569,1,0,88,0.0006190855222428585,61,0.33067729083665337,22
2502906,2,6,48,248,0.00017474370922646785,135,32.57643917869687,263,0.007513979496738117,2348.9285714285716,753,0,248,258,0.5057034220532319,7,50.907199486216655,258,26,14,59,0,59,0.0004368592730661696,367,10.930711005273007,0,514,0,3,1,15,6,0,117,14,79.67463726683029,109,12.26690473988424,237,0,15,3,0,23,11.7120557090165,10,248,0,0.00017474370922646785,1,23,13.03057567147875,0,0,116,0.0017183131407269338,87,0.3269961977186312,43
2505145,0,2,17,86,0.0001113895850737956,38,46.76689668834814,93,0.004344193817878028,2286.0,346,0,86,78,0.7311827956989247,10,33.90385677023147,78,9,12,0,0,0,0.0002227791701475912,542,13.907198908222448,0,200,0,1,1,4,2,0,49,7,57.13871073455665,24,18.92776768910754,62,0,4,1,0,5,16.359905129813672,4,86,0,0.0001113895850737956,1,6,18.706758675339255,0,0,56,0.0,18,0.22580645161290322,9
250701,0,11,117,306,0.0002207195457190441,188,36.990169426366805,366,0.009450809639424525,6834.285714285715,1111,0,306,471,0.45081967213114754,16,41.887118496463614,471,52,10,157,1,157,0.0004815699179324598,450,11.350793251974153,0,644,0,4,5,24,11,0,475,7,94.42209798511517,166,12.822767173102037,317,0,24,4,0,16,13.090030637182796,5,306,0,0.0002207195457190441,1,35,14.796067770546722,0,0,235,0.0031502698798081745,83,0.44808743169398907,19
2508048,2,9,74,295,0.0002497779751332149,152,22.898071689546242,514,0.003996447602131439,5611.166666666667,875,0,295,144,0.5311284046692607,14,59.376191622588635,144,28,27,69,3,69,0.0002497779751332149,322,8.821804823510618,0,590,0,2,4,9,9,0,270,6,82.12648102879339,94,6.375133912174494,191,0,9,2,0,22,8.003624416357951,6,295,0,0.0002497779751332149,1,32,9.159228675818497,4,0,123,0.0019149644760213143,52,0.38132295719844356,34
2508590,0,0,10,12,0.0,4,35.32146957520092,13,0.010649087221095335,885.0,47,0,12,21,0.5384615384615384,0,45.319230769230785,21,3,0,0,0,0,0.0,86,11.035373134328356,0,18,0,0,0,0,0,0,28,2,21.303005217723125,6,13.917958668197471,11,0,0,0,0,0,13.340000000000003,0,12,0,0.0,1,5,14.12858783008037,0,0,8,0.0,0,0.23076923076923078,0
